op_time,key,key_size,op,op_count,size,cache_hits,ttl,usecase,sub_usecase
604038493,e46db48659b219ef,101,GET,1,8,1,0,366387042,4180585383
604038493,06050415edd7d1da,57,GET_LEASE,1,12,1,0,2529649200,592397314
604038493,06050415edd7d1da,57,GET_LEASE,2,12,2,0,2529649200,813174717
604038493,5b9c75b4a66bf4d2,62,GET,1,8,1,0,366387042,2497741817
604038493,ed9e39ea8db57072,52,GET,1,8,1,0,366387042,2870487052
604038493,75dd9f4daac2df9b,53,GET_LEASE,1,35,1,0,366387042,655955619
604038493,1ee898b390ec562a,69,GET,2,8,2,0,366387042,3161766633
604038493,07b36d4479092e47,73,SET,1,13,0,172800,2777918327,3777769885
604038493,07b36d4479092e47,73,GET,1,0,0,0,2777918327,3777769885
604038493,d7ac24b5097779c6,56,SET_LEASE,1,23,0,86400,1058923362,2746205470
604038493,d7ac24b5097779c6,56,GET_LEASE,1,0,0,0,1058923362,2746205470
604038493,5415da76cece7ba5,61,GET,1,1037,1,0,366387042,3003229276
604038493,8f1971d1e16ab6c7,23,GET_LEASE,1,10,1,0,3170900946,2117525791
604038493,7a23f6cdc091d8d9,23,GET_LEASE,2,51,2,0,1168595029,1168595029
604038493,f51032817d502465,93,SET,1,565,0,10800,2777918327,4180585383
604038493,f51032817d502465,93,GET,1,0,0,0,2777918327,4180585383
604038493,26b01894e8b2f322,115,SET_LEASE,1,12,0,221,3658690372,4180585383
604038493,26b01894e8b2f322,115,GET_LEASE,1,0,0,0,3658690372,4180585383
604038493,b7b52ce55fac7e80,41,GET_LEASE,1,95,1,0,116459598,3243720305
604038493,e2244d18e8e1cede,62,GET,1,8,1,0,366387042,4180585383
604038493,1a354d1b6d1a58d0,91,SET,1,3224,0,10800,2777918327,2497741817
604038493,1a354d1b6d1a58d0,91,GET,1,0,0,0,2777918327,2497741817
604038493,8fb910fa132f3fa5,72,SET,1,9,0,172800,2777918327,2117525791
604038493,8fb910fa132f3fa5,72,GET,1,0,0,0,2777918327,2117525791
604038493,6ad45389bab2aca3,69,GET,1,1904,1,0,366387042,1464091589
604038493,1e6134e0a79be3ee,81,GET,9,3458,9,0,2777918327,4180585383
604038493,5f05c1acb3b02f89,81,SET,1,849,0,900,2777918327,4180585383
604038493,5f05c1acb3b02f89,81,GET,2,849,1,0,2777918327,4180585383
604038493,2663a48e181012ce,23,SET_LEASE,1,33,0,300,118320574,471261888
604038493,2663a48e181012ce,23,GET_LEASE,1,0,0,0,118320574,471261888
604038493,da543cdc444ec2d8,74,GET,1,0,0,0,2777918327,4180585383
604038493,7d66725acab5924a,72,SET,2,14097,0,900,2777918327,4180585383
604038493,7d66725acab5924a,72,GET,3,13215,2,0,2777918327,4180585383
604038493,1a303f36f4b141bd,78,GET,2,41,2,0,2777918327,2497741817
604038493,417237ba8378e5ec,62,GET,5,8,5,0,366387042,2497741817
604038493,05f5a2ea52f09ec7,57,GET,6,8,6,0,366387042,831848640
604038493,05f5a2ea52f09ec7,57,GET,12,8,12,0,366387042,831848640
604038493,62abe2fb55b3f186,70,SET,1,17,0,900,2777918327,4180585383
604038493,62abe2fb55b3f186,70,GET,1,0,0,0,2777918327,4180585383
604038493,cd74538a05116fe2,78,SET,1,62,0,3600,3041126167,3041126167
604038493,cd74538a05116fe2,78,GET,1,0,0,0,3041126167,3041126167
604038493,ae1e0973564e0b56,62,GET,1,11,1,0,366387042,4180585383
604038493,5e394cb592070113,88,GET,6,8,6,0,2777918327,4180585383
604038493,5e394cb592070113,88,GET,5,8,5,0,2777918327,4180585383
604038493,1ac2544a300d71ed,48,GET_LEASE,1,53,1,0,291840964,700199668
604038493,1f5b0573311f070d,76,SET,1,47,0,240,2777918327,4180585383
604038493,1f5b0573311f070d,76,GET,1,0,0,0,2777918327,4180585383
604038493,46b5febef10b50b1,83,GET,1,55,1,0,3041126167,3041126167
604038493,9173d0a89abfd935,64,GET_LEASE,1,8,1,0,366387042,3777769885
604038493,c4a2460f01f4d17b,66,SET_LEASE,1,648,0,5400,366387042,2858173043
604038493,c4a2460f01f4d17b,66,GET_LEASE,1,0,0,0,366387042,2858173043
604038493,455846d1b38826ca,65,GET,2,87,2,0,366387042,2117525791
604038493,3e5f2bb580707c99,57,GET,1,9,1,0,2777918327,4180585383
604038493,2a8702b92c0c6342,71,SET,1,17,0,1617,447745379,4180585383
604038493,2a8702b92c0c6342,71,GET,1,0,0,0,447745379,4180585383
604038493,c0a6c0aab046c6dd,72,GET,5,38427,5,0,2777918327,4180585383
604038493,0c374e4e180a1ba7,101,GET,1,11523,1,0,366387042,2497741817
604038493,002b65d04c8573ab,70,SET,3,9,0,172800,2777918327,2117525791
604038493,002b65d04c8573ab,70,GET,3,0,0,0,2777918327,2117525791
604038493,7926d24ddd6f3401,56,GET,7,15,7,0,366387042,2870487052
604038493,35497d147ca12161,25,SET_LEASE,1,33,0,1800,1391885954,1391885954
604038493,35497d147ca12161,25,GET_LEASE,1,0,0,0,1391885954,1391885954
604038493,211f7d3123dd0d4e,24,GET,1,0,0,0,699950563,699950563
604038493,6926c1b890133a90,101,GET,6,8259,6,0,366387042,4180585383
604038493,6926c1b890133a90,101,GET,8,8259,8,0,366387042,4180585383
604038493,c9c5c77231b97e0a,58,GET,1,772,1,0,366387042,4180585383
604038493,7b8b1ade97475241,60,SET_LEASE,1,58,0,3137,2777918327,3846836409
604038493,7b8b1ade97475241,60,GET_LEASE,1,0,0,0,2777918327,3846836409
604038493,514bff6234eb6bf2,50,GET,1,77,1,0,393203707,393203707
604038493,7c6dfca0c9510d2c,68,GET,7,323,7,0,366387042,3161766633
604038493,1f473e69cf1457ee,102,GET,1,418,1,0,2777918327,4180585383
604038493,13b96fb0b5c390d3,26,GET,2,0,0,0,699950563,699950563
604038493,c4f7880c6e70fe3d,82,GET,1,185,1,0,366387042,1962049847
604038493,431c61bb665a8768,79,GET,6,47,6,0,2777918327,2497741817
604038493,ffb734128cf477b6,68,GET_LEASE,1,41,1,0,366387042,2117525791
604038493,f87c87c66237afab,67,GET,1,650,1,0,366387042,3041126167
604038493,ea6ed52de0f04ede,66,GET,1,1119,1,0,2777918327,655955619
604038493,6790583c4b2212a4,45,GET_LEASE,1,10,1,0,3112790321,3112790321
604038493,00caab991826f2c1,62,SET_LEASE,1,17514,0,3600,2777918327,3777769885
604038493,00caab991826f2c1,62,GET_LEASE,1,0,0,0,2777918327,3777769885
604038493,6f6956863eeca482,76,SET,1,17,0,3600,2777918327,4180585383
604038493,6f6956863eeca482,76,GET,1,0,0,0,2777918327,4180585383
604038493,170bb2eb19f4fd7d,64,GET,1,34,1,0,2777918327,4180585383
604038493,09c50f70e20424d4,23,GET,2,0,0,0,699950563,699950563
604038493,05db90df0218aeb7,73,GET,1,62,1,0,3041126167,3041126167
604038493,46bebafb6578402b,90,GET,1,51,1,0,2777918327,2497741817
604038493,d801b7d0c8bb546d,49,GET_LEASE,1,81,1,0,366387042,2399586851
604038493,52cf9583adce69fb,80,SET,1,11613,0,900,2777918327,4180585383
604038493,52cf9583adce69fb,80,GET,1,0,0,0,2777918327,4180585383
604038493,ac1d5156deb79bd4,49,GET_LEASE,2,8,2,0,366387042,1488183161
604038493,0f740a4a721978fb,63,GET,6,35016,6,0,2777918327,4180585383
604038493,0f740a4a721978fb,63,GET,2,35016,2,0,2777918327,4180585383
604038493,0f740a4a721978fb,63,GET,9,35016,9,0,2777918327,4180585383
604038493,c9ae5346e089455f,64,GET,1,20,1,0,2777918327,3777769885
604038493,11b2bdb2b64636a3,57,GET_LEASE,1,10,1,0,366387042,2653268577
604038493,e12c2bea91d08d27,126,SET_LEASE,1,964,0,3466,2237575016,2497741817
604038493,e12c2bea91d08d27,126,GET_LEASE,1,0,0,0,2237575016,2497741817
604038493,84d1d27bd3b50df8,64,GET,1,8,1,0,366387042,4180585383
604038493,f6a104e6ae4b02bd,43,GET_LEASE,1,74,1,0,13006634,13006634
604038493,0d1d8d0c8a9b9d3e,64,GET_LEASE,1,8,1,0,366387042,1308610296
604038493,3403e535413de51a,56,GET,1,1690,1,0,366387042,3112790321
604038493,43b88d608fbca814,69,GET,2,38,2,0,366387042,1464091589
604038493,b922f7968db70800,64,GET_LEASE,1,8,1,0,366387042,4180585383
604038493,7780f7384b6c7892,102,GET,1,8,1,0,2777918327,4180585383
604038493,d38b30c14539234c,58,GET,1,1102,1,0,366387042,4101502397
604038493,220ade1880df2161,62,SET_LEASE,1,8,0,14400,366387042,2117525791
604038493,220ade1880df2161,62,GET_LEASE,1,0,0,0,366387042,2117525791
604038493,b39b9cc5fa2cd742,58,GET,4,21,4,0,2777918327,4180585383
604038493,84b2e3548e4c632f,71,GET,5,8,5,0,366387042,4180585383
604038493,27de16e5abdbca8e,80,GET,2,98,2,0,366387042,2653268577
604038493,84b2e3548e4c632f,71,GET,13,8,13,0,366387042,2117525791
604038493,84b2e3548e4c632f,71,GET,22,8,22,0,366387042,2653268577
604038493,cdd783bb407741c7,49,GET_LEASE,1,241,1,0,4129791714,4129791714
604038493,e9196de20fe42608,54,GET,1,84,1,0,366387042,700199668
604038493,7bd79571924b431a,68,GET,12,358,12,0,366387042,3161766633
604038493,7bd79571924b431a,68,GET,7,358,7,0,366387042,3161766633
604038493,7bd79571924b431a,68,GET,9,358,9,0,366387042,3161766633
604038493,2deeddd4c050d5d8,80,GET,57,288,57,0,2777918327,3777769885
604038493,f3fb318f63135106,59,GET,1,8,1,0,366387042,1439103268
604038493,fde263a4369ed33d,91,GET,1,2578,1,0,2777918327,2497741817
604038493,623b8d84b02f96ca,63,GET_LEASE,1,37,1,0,366387042,3461983548
604038493,1dbc53e2f7b62cf9,50,GET,1,114,1,0,393203707,393203707
604038493,e8221b684abb22c1,79,GET,1,41,1,0,2777918327,2497741817
604038493,6ed624a41daa13aa,24,GET,1,0,0,0,699950563,699950563
604038493,9c5746346f42363c,67,SET,1,264,0,14400,366387042,1827831964
604038493,9c5746346f42363c,67,GET,1,0,0,0,366387042,1827831964
604038493,39be7ad564121383,56,GET_LEASE,1,8,1,0,366387042,3846836409
604038493,39be7ad564121383,56,GET_LEASE,1,8,1,0,366387042,3339743051
604038493,7acf50da8372d815,46,GET,1,9,1,0,4125181950,4180585383
604038493,575605ee68364025,66,GET,2,8,2,0,366387042,2497741817
604038493,0e1cc88c6b4fc46a,78,GET,1,1286,1,0,2777918327,2497741817
604038493,9d26ff1465008dbb,61,GET,1,1520,1,0,366387042,1803116819
604038493,6ae23f74940c8d75,78,GET,1,349,1,0,1006783183,1006783183
604038493,1a9d8c2feaebf6be,75,SET,1,17,0,240,2777918327,4180585383
604038493,1a9d8c2feaebf6be,75,GET,1,0,0,0,2777918327,4180585383
604038493,c9a323b0496eda6d,79,SET_LEASE,1,27,0,14400,366387042,4180585383
604038493,c9a323b0496eda6d,79,GET_LEASE,1,0,0,0,366387042,4180585383
604038493,f664b514ece2081d,30,GET_LEASE,8,189,8,0,3071265006,393203707
604038493,8c52d20b437c8e70,56,GET,30,21,30,0,2777918327,4180585383
604038493,6ab86b2e61a33c65,79,GET,2,150,2,0,366387042,4180585383
604038493,d203710c0154d3f3,60,DELETE,1,0,0,0,2777918327,4180585383
604038493,d5ee21dce896b19c,66,DELETE,1,0,0,0,2173420747,3088128100
604038493,989503e6404a21ea,24,GET_LEASE,3,46,3,0,901286005,2117525791
604038493,61a26d2030788190,72,GET,1,17896,1,0,2777918327,4180585383
604038493,d793ae9af65637c4,65,GET_LEASE,1,11,1,0,366387042,699950563
604038493,3d7d1493ba004016,62,DELETE,1,0,0,0,2777918327,4180585383
604038493,140bca24891c6e42,71,SET,2,6709,0,172800,2777918327,3777769885
604038493,140bca24891c6e42,71,SET,2,6709,0,172800,2777918327,3777769885
604038493,79144f1b78905987,28,SET_LEASE,1,10,0,526877,114196203,114196203
604038493,79144f1b78905987,28,GET_LEASE,1,0,0,0,114196203,114196203
604038493,1843489c3aa03f60,74,GET,17,1662,17,0,2777918327,700199668
604038493,b32ea56d84547458,113,SET,1,25,0,21600,2777918327,4180585383
604038493,b32ea56d84547458,113,GET,1,0,0,0,2777918327,4180585383
604038493,83984e5596582a88,77,GET,19,33,19,0,2777918327,4180585383
604038493,030701c11eac2ed0,27,SET,1,4435,0,1800,2063049292,4180585383
604038493,dd206f4bfbcb0536,75,GET,4,29,4,0,2777918327,4048636197
604038493,7376501f83be5f32,63,SET,13,145,0,86400,2777918327,2653268577
604038493,7376501f83be5f32,63,GET,33,166,33,0,2777918327,2653268577
604038493,086946a2d34b30d9,106,GET,1,25,1,0,2777918327,4180585383
604038493,2aece59e76f1275c,73,DELETE,1,0,0,0,2777918327,2117525791
604038493,1007291e76201a5e,72,GET,1,17,1,0,2777918327,4180585383
604038493,e2e00f87a012dd36,79,GET,1,65,1,0,2777918327,4180585383
604038493,74a7e4da2178685b,62,GET,1,1520,1,0,366387042,1803116819
604038493,24ba72b5ea54ed2e,54,GET_LEASE,1,36,1,0,366387042,990087310
604038493,a388c8f9a028a74d,24,GET_LEASE,6,12,6,0,2334457906,2334457906
604038493,80e7420f30c73c63,72,GET,3,849,3,0,2777918327,4180585383
604038493,80e7420f30c73c63,72,GET,8,849,8,0,2777918327,4180585383
604038493,80e7420f30c73c63,72,GET,5,849,5,0,2777918327,4180585383
604038493,80e7420f30c73c63,72,GET,2,849,2,0,2777918327,4180585383
604038493,d9872f2be4955d3c,80,GET,3,249,3,0,2777918327,2497741817
604038493,5baa9f6fad7d46fc,87,SET_LEASE,1,234,0,59,110045558,2497741817
604038493,5baa9f6fad7d46fc,87,GET_LEASE,2,234,1,0,110045558,2497741817
604038493,d9872f2be4955d3c,80,GET,4,249,4,0,2777918327,2497741817
604038493,8df5e57be0f190f6,87,GET,37,120,37,0,2777918327,4180585383
604038493,8df5e57be0f190f6,87,GET,34,120,34,0,2777918327,1308610296
604038493,8df5e57be0f190f6,87,GET,23,120,23,0,2777918327,1308610296
604038493,8df5e57be0f190f6,87,GET,23,120,23,0,2777918327,1308610296
604038493,7b8a0c66f5bb973a,69,GET,63,12,63,0,366387042,393203707
604038493,7b8a0c66f5bb973a,69,GET,94,12,94,0,366387042,393203707
604038493,7b8a0c66f5bb973a,69,GET,118,12,118,0,366387042,393203707
604038493,7b8a0c66f5bb973a,69,GET,111,12,111,0,366387042,2497741817
604038493,0baa65b0feb390fc,67,SET,1,83,0,7200,2777918327,4180585383
604038493,0baa65b0feb390fc,67,GET,1,0,0,0,2777918327,4180585383
604038493,ec5d487cdfef0039,50,GET,1,114,1,0,393203707,393203707
604038493,19065f5eb804149f,21,GET_LEASE,1,26,1,0,4190132949,2497741817
604038493,2caf4fcf9ca22ff4,59,GET_LEASE,1,8,1,0,366387042,2117525791
604038493,2f148c965ce81f55,55,GET_LEASE,1,10,1,0,943781474,943781474
604038493,5c600205432e845e,50,GET_LEASE,1,2706,1,0,366387042,1488183161
604038493,f7358bc63cbe8aa2,75,GET,1,66,1,0,2777918327,4180585383
604038493,cbaad9aabf0d54ad,51,GET_LEASE,1,811,1,0,366387042,1006783183
604038493,f154f4b1d9e70e0b,66,SET,1,11,0,7200,2777918327,4180585383
604038493,f154f4b1d9e70e0b,66,GET,1,0,0,0,2777918327,4180585383
604038493,356a3e8dd364a819,99,SET_LEASE,1,131,0,54,3981524655,4180585383
604038493,356a3e8dd364a819,99,GET_LEASE,10,131,5,0,3981524655,4180585383
604038493,fa43978f209a9090,88,SET,1,5933,0,14400,366387042,3777769885
604038493,5c6c86a7cff0214a,57,GET,1,21,1,0,2777918327,4180585383
604038493,a0bf6506259a5ee4,67,SET,1,11,0,7200,2777918327,393203707
604038493,a0bf6506259a5ee4,67,GET,1,0,0,0,2777918327,393203707
604038493,8e03ef9f4669bc8a,81,SET,4,66,0,600,3041126167,3041126167
604038493,e319919206e380b3,41,SET_LEASE,1,10,0,300,3112790321,3112790321
604038493,e319919206e380b3,41,GET_LEASE,1,0,0,0,3112790321,3112790321
604038493,3f8927651243cce4,108,SET,1,67,0,10799,2777918327,4180585383
604038493,3f8927651243cce4,108,GET,1,46,1,0,2777918327,4180585383
604038493,027359ec196e1e29,24,GET,1,0,0,0,699950563,699950563
604038493,a1d143d0147353f7,101,GET,6,789,6,0,2777918327,4180585383
604038493,e0d356596d5d3e24,23,GET,1,0,0,0,699950563,699950563
604038493,a17eda3ebdb8aea9,73,GET,2,1261,2,0,2777918327,700199668
604038493,0e40857b62298483,57,GET,2,9,2,0,2777918327,4180585383
604038493,0e40857b62298483,57,GET,2,9,2,0,2777918327,4180585383
604038493,c9c629bb010576c3,74,GET,1,0,0,0,2777918327,3777769885
604038493,abea7e61ddc797f9,53,GET_LEASE,1,8,1,0,366387042,3221373501
604038493,30374e65a22a4253,24,GET,1,2518,1,0,2266756872,813174717
604038493,106403797d315adb,62,GET_LEASE,1,89,1,0,603193103,393203707
604038493,548ef6a98cd1dedf,50,SET,1,3674,0,120,393203707,393203707
604038493,548ef6a98cd1dedf,50,GET,1,0,0,0,393203707,393203707
604038493,b15cb5d76612e9e4,42,GET_LEASE,1,10,1,0,3112790321,3112790321
604038493,7989053ae0d8d777,79,GET,3,74,3,0,2777918327,2497741817
604038493,74d9f04db386686d,70,SET,1,11,0,7200,2777918327,2746205470
604038493,74d9f04db386686d,70,GET,1,0,0,0,2777918327,2746205470
604038493,081f26ad32d26752,103,SET,1,8,0,10800,2777918327,4180585383
604038493,081f26ad32d26752,103,GET,1,0,0,0,2777918327,4180585383
604038493,ad308c14b8ba0b6e,40,GET,1,0,0,0,4174753837,2497741817
604038493,8e31e5754157829c,62,GET,3,8,3,0,366387042,2117525791
604038493,9835825523309374,53,GET_LEASE,1,8,1,0,366387042,2653268577
604038493,ded69a551749f841,64,GET,1,161,1,0,2777918327,4180585383
604038493,f1dd497db3d2e5f9,57,GET_LEASE,1,81,1,0,366387042,4180585383
604038493,7b3105b331e5bec6,106,GET,14,23,14,0,2777918327,3243720305
604038493,7b3105b331e5bec6,106,GET,17,23,17,0,2777918327,2497741817
604038493,8eccb4e0c7b06075,69,GET,1,295,1,0,366387042,4180585383
604038493,88ded5e6317e452f,62,GET,3,8,3,0,366387042,2497741817
604038493,4942e8266e271c17,68,GET,1,8,1,0,366387042,2497741817
604038493,0342be4845209b73,69,GET,2,67,2,0,366387042,3161766633
604038493,8483acd3ee7243e0,33,GET_LEASE,1,10,1,0,3112790321,3112790321
604038493,e5fba093f4141cc0,49,SET,1,347,0,86400,393203707,393203707
604038493,e5fba093f4141cc0,49,GET,1,0,0,0,393203707,393203707
604038493,5a351e51434d07dc,117,SET,1,32,0,21600,2777918327,4180585383
604038493,5a351e51434d07dc,117,GET,1,0,0,0,2777918327,4180585383
604038493,62410084fb4dc1d1,58,GET,1,9,1,0,2777918327,4180585383
604038493,fc06fbc635a755e6,39,GET_LEASE,1,21,1,0,3693274231,3693274231
604038493,0d64d95cd848eb13,68,GET,2,56,2,0,2777918327,4180585383
604038493,e6b6ec2c95af1c0a,62,GET_LEASE,1,140,1,0,366387042,4180585383
604038493,a949e07b9c889850,56,GET,2,8,2,0,366387042,3363995691
604038493,38365f5e31f2238b,58,GET_LEASE,1,8,1,0,366387042,2147225920
604038493,2063d06fc4e84b75,105,GET,1,25,1,0,2777918327,4180585383
604038493,89571c89be7c1dfe,96,SET_LEASE,1,344,0,118,89906017,2749499156
604038493,89571c89be7c1dfe,96,GET_LEASE,1,0,0,0,89906017,2749499156
604038493,1a5c541bacaf9a1a,72,GET,17,24824,17,0,2777918327,4180585383
604038493,1a5c541bacaf9a1a,72,GET,19,24824,19,0,2777918327,4180585383
604038493,1963ccf6c9e2d27a,60,GET,1,19,1,0,366387042,262840686
604038493,1963ccf6c9e2d27a,60,GET,1,19,1,0,366387042,262840686
604038493,0dcd377ba5d54a20,50,GET,1,98,1,0,393203707,393203707
604038493,fc4fef0ccc13f17d,23,GET_LEASE,4,10,4,0,2774736460,759644635
604038493,d5ebd6f3a4acfe57,56,GET,1,14,1,0,366387042,4180585383
604038493,e852fbba5cbf4c89,69,GET,1,1725,1,0,366387042,3133806377
604038493,558f3d287b54bb71,72,SET,1,9,0,172800,2777918327,2117525791
604038493,558f3d287b54bb71,72,GET,1,0,0,0,2777918327,2117525791
604038493,df0b34b32f89b14a,73,SET,1,9,0,172800,2777918327,2117525791
604038493,df0b34b32f89b14a,73,GET,1,0,0,0,2777918327,2117525791
604038493,9c7039de50ac9793,68,SET,1,8,0,14400,366387042,4180585383
604038493,9c7039de50ac9793,68,GET,1,0,0,0,366387042,4180585383
604038493,c1cdee94ed8f9f0c,76,SET,1,384,0,10800,2777918327,2497741817
604038493,c1cdee94ed8f9f0c,76,GET,1,0,0,0,2777918327,2497741817
604038493,d453ff941d013f41,75,GET,1,8,1,0,366387042,3362868077
604038493,b03b9df763efbdab,57,GET,2,9,2,0,2777918327,4180585383
604038493,bd780115458b29e4,59,GET_LEASE,1,110,1,0,4129791714,4129791714
604038493,2d152c105eba4bac,73,GET,1,62,1,0,3041126167,3041126167
604038493,afaff5eba00bae4a,37,GET_LEASE,2,10,2,0,3112790321,3112790321
604038493,25466ff06ff564e9,58,GET_LEASE,3,8,3,0,366387042,3161766633
604038493,796843eef6176277,50,SET,1,3650,0,120,393203707,393203707
604038493,796843eef6176277,50,GET,1,0,0,0,393203707,393203707
604038493,fa6e104a834cc3a3,87,GET,10,9,10,0,366387042,699950563
604038493,96c94ff47ff1b459,66,GET,1,100,1,0,2777918327,3362868077
604038493,07a5582411e2b430,75,GET,1,30,1,0,2777918327,4048636197
604038493,8d47d8ef3f6e2225,22,GET,1,9,1,0,3846836409,3846836409
604038493,ec60251df3a7a33d,76,SET_LEASE,1,8,0,14400,366387042,4180585383
604038493,ec60251df3a7a33d,76,GET_LEASE,1,0,0,0,366387042,4180585383
604038493,158197989417a5dc,87,GET,26,12,26,0,366387042,4180585383
604038493,158197989417a5dc,87,GET,19,12,19,0,366387042,4180585383
604038493,b91b86d93aaa8a22,56,GET_LEASE,1,8,1,0,366387042,3063840652
604038493,50c5a8d4251d586b,65,GET_LEASE,1,8,1,0,366387042,3777769885
604038493,efa50b7d7da563ec,57,GET_LEASE,1,34,1,0,366387042,442958082
604038493,6042e1c45b2ffec7,53,GET_LEASE,1,83,1,0,1316774611,1316774611
604038493,a9399f86b0233d9c,63,SET_LEASE,1,8,0,14400,366387042,2062553121
604038493,a9399f86b0233d9c,63,GET_LEASE,1,0,0,0,366387042,2062553121
604038493,d0f76b216ea65c77,79,SET,1,388,0,14400,366387042,331273267
604038493,d0f76b216ea65c77,79,GET,1,0,0,0,366387042,331273267
604038493,fbc1a4b764187c96,72,GET,1,24,1,0,366387042,4180585383
604038493,3785cb77beeb6d2a,41,GET_LEASE,1,95,1,0,116459598,4180585383
604038493,d8e5f29c45601e68,37,GET,7,0,0,0,655239470,4129791714
604038493,8fb0c24c4e60c56b,74,SET,2,9,0,172800,2777918327,2117525791
604038493,8fb0c24c4e60c56b,74,GET,2,0,0,0,2777918327,2117525791
604038493,8fb0c24c4e60c56b,74,SET,1,9,0,172800,2777918327,2117525791
604038493,8fb0c24c4e60c56b,74,GET,1,0,0,0,2777918327,2117525791
604038493,f630dcc8e3c790d6,56,GET_LEASE,1,8,1,0,366387042,4180585383
604038493,068b25e6a1b58eb2,46,GET,1,97,1,0,366387042,4180585383
604038493,e6e1463b78028db8,65,GET,1,792,1,0,366387042,2858173043
604038493,070b26ee28c68e3f,61,GET_LEASE,1,46,1,0,4129791714,4129791714
604038493,6f832c11ead5723b,86,SET,1,17,0,900,2777918327,4180585383
604038493,6f832c11ead5723b,86,GET,1,0,0,0,2777918327,4180585383
604038493,d7ec176823e764ae,69,GET,1,12,1,0,366387042,4180585383
604038493,2102b2212361c07c,69,GET,1,22,1,0,366387042,3133806377
604038493,e3d9f0b0bc4c5534,102,GET,1,30,1,0,2777918327,4180585383
604038493,d001113d0c65a6d1,71,GET,1,224,1,0,366387042,4180585383
604038493,297803b9551bd267,64,GET_LEASE,1,163,1,0,366387042,138247801
604038493,7953b18ae8174c0b,73,GET,1,885,1,0,2777918327,4180585383
604038493,997e64b3b6b7f7ee,57,GET,1,14,1,0,366387042,943781474
604038493,e40e751df57a2aa2,24,SET,18,135,0,593548,2051670003,2051670003
604038493,e40e751df57a2aa2,24,SET,11,135,0,600874,2051670003,2051670003
604038493,0e2d4f4908da9ef5,74,GET_LEASE,1,8,1,0,366387042,655955619
604038493,719842667278b051,76,GET,15,6896,15,0,2777918327,4180585383
604038493,85164505dcd4ffa5,42,GET_LEASE,2,8,2,0,366387042,699950563
604038493,49857484ee90316c,23,GET_LEASE,1,336,1,0,2016178865,699950563
604038493,eb28ed3f111c0e10,24,GET_LEASE,5,10,5,0,114196203,114196203
604038493,79925b7bbf97cca9,78,GET,1,465,1,0,2777918327,2497741817
604038493,eb28ed3f111c0e10,24,GET_LEASE,4,10,4,0,114196203,114196203
604038493,0b5312eb032cf205,85,DELETE,1,0,0,0,1032310810,1555733702
604038493,0b5312eb032cf205,85,DELETE,1,0,0,0,1032310810,3777769885
604038493,0b5312eb032cf205,85,DELETE,1,0,0,0,1032310810,655955619
604038493,d2bb56e90283e875,44,GET,2,1411,2,0,366387042,1448612941
604038493,49f5542a8f53f571,62,GET_LEASE,3,8,3,0,366387042,4180585383
604038493,38234a43424c4a21,25,GET_LEASE,2,10,2,0,813174717,813174717
604038493,970018477ce43070,25,GET,2,0,0,0,2891369360,3490995902
604038493,970018477ce43070,25,SET,1,1484,0,86400,2891369360,3490995902
604038493,2acf6939286b1486,44,GET,2,1462,2,0,366387042,1448612941
604038493,6de0943f085659f7,82,SET_LEASE,1,2890,0,14400,366387042,2783487195
604038493,6de0943f085659f7,82,GET_LEASE,1,0,0,0,366387042,2783487195
604038494,3692a50271ff06e7,62,SET,1,412,0,7200,2777918327,4180585383
604038494,3692a50271ff06e7,62,GET,5,412,5,0,2777918327,4180585383
604038494,f2748d63a8fa753d,97,SET,1,18,0,83358,3960999138,3777769885
604038494,3800cc9bdaed9182,63,GET,1,11,1,0,366387042,4180585383
604038494,132613edb38670f2,43,SET_LEASE,1,230,0,1400,2777918327,4180585383
604038494,132613edb38670f2,43,GET_LEASE,1,0,0,0,2777918327,4180585383
604038494,e0f9bb6106de32d1,48,GET_LEASE,1,8,1,0,366387042,4191345411
604038494,e93edba5618a449f,77,GET,3,41,3,0,2777918327,2497741817
604038494,0dde208ee1f1d3a9,81,GET,7,8,7,0,366387042,2746205470
604038494,df7dd555f192229f,78,SET_LEASE,1,8,0,14400,366387042,3777769885
604038494,41adb5959cbfc44f,80,GET_LEASE,2,8,2,0,366387042,1498966234
604038494,41adb5959cbfc44f,80,GET_LEASE,3,8,3,0,366387042,3846836409
604038494,6b6dc1dddcc37806,77,GET,1,8907,1,0,2777918327,4180585383
604038494,6b6dc1dddcc37806,77,GET,3,8907,3,0,2777918327,4180585383
604038494,4539556ee8904b1f,69,SET,1,11,0,7200,2777918327,4180585383
604038494,4539556ee8904b1f,69,GET,1,0,0,0,2777918327,4180585383
604038494,cae93876355b37c6,25,GET_LEASE,1,204,1,0,891694192,1448612941
604038494,378671cbe544d4dd,104,SET_LEASE,1,42,0,3600,366387042,699950563
604038494,a8a66620c6d023f5,52,GET,1,8,1,0,366387042,2749499156
604038494,378671cbe544d4dd,104,GET_LEASE,1,0,0,0,366387042,2749499156
604038494,a8a66620c6d023f5,52,GET,1,8,1,0,366387042,2749499156
604038494,7b77a62276b8150f,76,GET,1,1551,1,0,366387042,4180585383
604038494,c26a6842f2ca45ad,68,GET,1,8,1,0,366387042,4180585383
604038494,d99940798c93c1bf,74,GET,26,101,26,0,366387042,2497741817
604038494,d99940798c93c1bf,74,GET,12,101,12,0,366387042,2497741817
